ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,3651,SYSTEM23U.TXT,0.45763,0.29032,0.35526,1
ROUGE-1,3651,SYSTEM3.TXT,0.45763,0.32143,0.37762,1
ROUGE-1,3651,SYSTEM2.TXT,0.35593,0.32308,0.33871,1
ROUGE-1,3651,SYSTEM1.TXT,0.37288,0.32353,0.34646,1
ROUGE-1,3651,SYSTEM13U.TXT,0.45763,0.32143,0.37762,1

ROUGE-1,2320,SYSTEM13U.TXT,0.58333,0.42683,0.49296,1
ROUGE-1,2320,SYSTEM23.TXT,0.55000,0.50000,0.52381,1
ROUGE-1,2320,SYSTEM12U.TXT,0.55000,0.50000,0.52381,1
ROUGE-1,2320,SYSTEM13.TXT,0.45000,0.37500,0.40909,1
ROUGE-1,2320,SYSTEM123.TXT,0.58333,0.42683,0.49296,1
ROUGE-1,2320,SYSTEM12.TXT,0.55000,0.50000,0.52381,1
ROUGE-1,2320,SYSTEM23U.TXT,0.58333,0.42683,0.49296,1
ROUGE-1,2320,SYSTEM2.TXT,0.55000,0.50000,0.52381,1
ROUGE-1,2320,SYSTEM123U.TXT,0.58333,0.42683,0.49296,1
ROUGE-1,2320,SYSTEM1.TXT,0.45000,0.37500,0.40909,1
ROUGE-1,2320,SYSTEM3.TXT,0.75000,0.29412,0.42254,1

ROUGE-1,0,SYSTEM123U.TXT,0.83333,0.66667,0.74074,1
ROUGE-1,0,SYSTEM13U.TXT,0.83333,0.66667,0.74074,1
ROUGE-1,0,SYSTEM3.TXT,0.86667,0.26667,0.40784,1
ROUGE-1,0,SYSTEM123.TXT,0.83333,0.66667,0.74074,1
ROUGE-1,0,SYSTEM13.TXT,0.41667,0.27473,0.33113,1
ROUGE-1,0,SYSTEM12.TXT,0.83333,0.66667,0.74074,1
ROUGE-1,0,SYSTEM23U.TXT,0.83333,0.66667,0.74074,1
ROUGE-1,0,SYSTEM23.TXT,0.83333,0.66667,0.74074,1
ROUGE-1,0,SYSTEM1.TXT,0.41667,0.27473,0.33113,1
ROUGE-1,0,SYSTEM2.TXT,0.83333,0.66667,0.74074,1
ROUGE-1,0,SYSTEM12U.TXT,0.83333,0.66667,0.74074,1

ROUGE-1,2317,SYSTEM23U.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM12.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM23.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM2.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM13U.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM13.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM123U.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM123.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM1.TXT,0.24590,0.19231,0.21583,1
ROUGE-1,2317,SYSTEM12U.TXT,0.39344,0.35821,0.37500,1
ROUGE-1,2317,SYSTEM3.TXT,0.39344,0.35821,0.37500,1

ROUGE-1,3649,SYSTEM123.TXT,0.57576,0.53521,0.55474,1
ROUGE-1,3649,SYSTEM12U.TXT,0.57576,0.53521,0.55474,1
ROUGE-1,3649,SYSTEM23.TXT,0.57576,0.53521,0.55474,1
ROUGE-1,3649,SYSTEM2.TXT,0.57576,0.53521,0.55474,1
ROUGE-1,3649,SYSTEM1.TXT,0.57576,0.52778,0.55072,1
ROUGE-1,3649,SYSTEM23U.TXT,0.57576,0.53521,0.55474,1
ROUGE-1,3649,SYSTEM3.TXT,0.42424,0.29474,0.34783,1
ROUGE-1,3649,SYSTEM12.TXT,0.57576,0.53521,0.55474,1
ROUGE-1,3649,SYSTEM123U.TXT,0.57576,0.53521,0.55474,1
ROUGE-1,3649,SYSTEM13.TXT,0.57576,0.52778,0.55072,1
ROUGE-1,3649,SYSTEM13U.TXT,0.57576,0.53521,0.55474,1

ROUGE-1,2316,SYSTEM123U.TXT,0.42373,0.28409,0.34014,1
ROUGE-1,2316,SYSTEM23.TXT,0.42373,0.28409,0.34014,1
ROUGE-1,2316,SYSTEM3.TXT,0.23729,0.21538,0.22581,1
ROUGE-1,2316,SYSTEM13.TXT,0.23729,0.21538,0.22581,1
